index_,tree_name,r_glcm_mean,r_mean_homogeneity,r_mean_contrast,r_mean_dissimilarity,r_mean_ASM,r_mean_correlation,r_mean_energy,g_glcm_mean,g_mean_homogeneity,g_mean_contrast,g_mean_dissimilarity,g_mean_ASM,g_mean_correlation,g_mean_energy,b_glcm_mean,b_mean_homogeneity,b_mean_contrast,b_mean_dissimilarity,b_mean_ASM,b_mean_correlation,b_mean_energy,RE_glcm_mean,RE_mean_homogeneity,RE_mean_contrast,RE_mean_dissimilarity,RE_mean_ASM,RE_mean_correlation,RE_mean_energy,NIR_glcm_mean,NIR_mean_homogeneity,NIR_mean_contrast,NIR_mean_dissimilarity,NIR_mean_ASM,NIR_mean_correlation,NIR_mean_energy,Wideband_Red_MEAN_I_mean,Wideband_Red_MEAN_I_median,Wideband_Red_MEAN_I_25th,Wideband_Red_MEAN_I_75th,Wideband_Green_MEAN_I_mean,Wideband_Green_MEAN_I_median,Wideband_Green_MEAN_I_25th,Wideband_Green_MEAN_I_75th,Wideband_Blue_NONE_mean,Wideband_Blue_NONE_median,Wideband_Blue_NONE_25th,Wideband_Blue_NONE_75th,Wideband_Blue_MEAN_I_mean,Wideband_Blue_MEAN_I_median,Wideband_Blue_MEAN_I_25th,Wideband_Blue_MEAN_I_75th,RedEdge_NONE_mean,RedEdge_NONE_median,RedEdge_NONE_25th,RedEdge_NONE_75th,RedEdge_HOMOGENEITY_mean,RedEdge_HOMOGENEITY_median,RedEdge_HOMOGENEITY_25th,RedEdge_HOMOGENEITY_75th,RedEdge_MEAN_I_mean,RedEdge_MEAN_I_median,RedEdge_MEAN_I_25th,RedEdge_MEAN_I_75th,Blue_HOMOGENEITY_mean,Blue_HOMOGENEITY_median,Blue_HOMOGENEITY_25th,Blue_HOMOGENEITY_75th,Blue_ASM_mean,Blue_ASM_median,Blue_ASM_25th,Blue_ASM_75th,Blue_MEAN_I_mean,Blue_MEAN_I_median,Blue_MEAN_I_25th,Blue_MEAN_I_75th,NIR_NONE_mean,NIR_NONE_median,NIR_NONE_25th,NIR_NONE_75th,NIR_HOMOGENEITY_mean,NIR_HOMOGENEITY_median,NIR_HOMOGENEITY_25th,NIR_HOMOGENEITY_75th,NIR_MEAN_I_mean,NIR_MEAN_I_median,NIR_MEAN_I_25th,NIR_MEAN_I_75th,Red_HOMOGENEITY_mean,Red_HOMOGENEITY_median,Red_HOMOGENEITY_25th,Red_HOMOGENEITY_75th,Red_MEAN_I_mean,Red_MEAN_I_median,Red_MEAN_I_25th,Red_MEAN_I_75th,Green_NONE_mean,Green_NONE_median,Green_NONE_25th,Green_NONE_75th,Green_HOMOGENEITY_mean,Green_HOMOGENEITY_median,Green_HOMOGENEITY_25th,Green_HOMOGENEITY_75th,Green_MEAN_I_mean,Green_MEAN_I_median,Green_MEAN_I_25th,Green_MEAN_I_75th
0,Falcataria Moluccana,107.38108310796704,0.2384652839680654,72.01696391284338,5.293931732605358,0.0007107756724,0.9319756697766652,0.0265865203425487,119.79190766752582,0.2512523331976433,67.29967808557595,5.121651957179235,0.0008988364296661,0.9230575380927264,0.0298997557522828,68.33890962653578,0.2167903915185211,63.57301175743442,5.245219737189939,0.0007063188864788,0.9286223321428014,0.0265038287578831,56.28864386258644,0.2335696346851714,55.78306449348693,4.835622462480298,0.0006578077671241,0.9538225382372296,0.0255724484830636,79.9530585726763,0.2362350578985898,56.8991047915401,4.7072599586563895,0.0006930416576483,0.9589145189957532,0.0262476195647548,0.7777534461455153,0.8558794117898971,0.5012708825846647,0.5024020323604248,0.4198806512888705,0.0929480160114308,0.418472148644513,0.6692973597468591,0.251122084150723,0.0299721911069749,0.5896231524086657,0.0935462485219221,0.5895792655839606,0.4742975861862106,0.035624835364608,0.0957928208011404,0.2398434674532578,0.0923957523238719,0.78125,0.86083984375,0.50390625,0.5009765625,0.4207039177417755,0.08953857421875,0.421630859375,0.67822265625,0.2344970703125,0.030242919921875,0.6001677811145782,0.09063720703125,0.59716796875,0.480712890625,0.03521728515625,0.0905709564685821,0.23583984375,0.09185791015625,0.7431640625,0.82861328125,0.44921875,0.469970703125,0.3570896089076996,0.06964111328125,0.37548828125,0.61572265625,0.181884765625,0.0262451171875,0.5336098819971085,0.0687255859375,0.55029296875,0.40673828125,0.029449462890625,0.0718210879713296,0.18994140625,0.07818603515625,0.81591796875,0.8876953125,0.5546875,0.53466796875,0.4833312407135963,0.11163330078125,0.465087890625,0.73046875,0.296875,0.03350830078125,0.6587216556072235,0.1141357421875,0.63671875,0.54541015625,0.041168212890625,0.1121988743543624,0.284423828125,0.1053466796875
1,Ficus Variegata,95.54481240855912,0.1015880266751757,369.91182148784816,13.348730089528244,0.000171898300425,0.8695638815340566,0.0130786631357062,108.36824688009878,0.1230976203433131,350.6764950042976,12.843935480534023,0.0006361268388832,0.8513831481498428,0.0251395131461556,64.02300769051824,0.0932260687750937,324.7286237997255,12.890850327533924,0.0001908867070728,0.8341945420447674,0.0137845903057598,47.64312605187983,0.1437267960487457,141.8585485013365,8.393021337192387,0.0003086089884159,0.909835234144248,0.0175194851253,73.74828046888496,0.1757573657683291,86.41856758870269,6.485420961441414,0.0004133390776497,0.9388736191358537,0.0202743922524055,0.7526443965660754,0.830298248939304,0.507098182180001,0.5090751087699948,0.3848572077944414,0.0725136509474387,0.3831593593274268,0.5045060978891216,0.0858586925613639,0.0291438516343699,0.5711989521690178,0.0852263827915426,0.5706972001638745,0.3522212793593828,0.0336365494051537,0.0883651067902686,0.1829119740337829,0.0849871007032417,0.7607421875,0.8388671875,0.51953125,0.50927734375,0.3807478547096252,0.0675048828125,0.38916015625,0.50146484375,0.077392578125,0.0296478271484375,0.5738317668437958,0.0797119140625,0.5791015625,0.343994140625,0.034027099609375,0.0829594954848289,0.1732177734375,0.0858154296875,0.7177734375,0.80126953125,0.43359375,0.477294921875,0.3042277097702026,0.054168701171875,0.3447265625,0.45751953125,0.06341552734375,0.0262718200683593,0.5016800314188004,0.0631103515625,0.529296875,0.2958984375,0.028717041015625,0.058348337188363,0.1439208984375,0.07354736328125,0.79931640625,0.87158203125,0.59375,0.5439453125,0.4590080082416534,0.085693359375,0.42333984375,0.5498046875,0.099609375,0.0323486328125,0.644246056675911,0.10174560546875,0.615234375,0.39697265625,0.038665771484375,0.1122194267809391,0.2091064453125,0.0966796875
3,Falcataria Moluccana,106.732556659782,0.2282393704174518,94.1935478816237,5.901113307739925,0.0005290448377849,0.9410615444105442,0.022935049213689,121.4593414502051,0.2546549869569041,86.6396176588169,5.603269251922603,0.0012015149028839,0.935487803934995,0.0345902040236703,67.39701800624184,0.2117679677338256,79.21664407400989,5.694259315510683,0.0005883241070281,0.936785564119078,0.0241891010780408,59.62498664105654,0.2180532328460419,60.2493097668052,5.109652926359404,0.000476553301461,0.965419322304145,0.0217646949789745,85.27225782490694,0.2248004667073913,57.1683392422234,4.85997147912743,0.0004938363535552,0.9713185302256294,0.0221525827994018,0.7763134352734498,0.8570972169039207,0.4959622214365409,0.4976455454314125,0.4451871043940054,0.0788277979820005,0.4449498554997932,0.595861210690148,0.1911297055348086,0.030938777272469,0.6266018107516683,0.0790014370757884,0.6279832829810816,0.4100824698362461,0.0376525709855306,0.0975319182813321,0.2107046151213462,0.0942738603209015,0.78076171875,0.8642578125,0.4921875,0.49609375,0.4479480534791946,0.07476806640625,0.44921875,0.60107421875,0.1776123046875,0.0309600830078125,0.6376410722732544,0.0755615234375,0.63720703125,0.407958984375,0.037109375,0.092802744358778,0.201416015625,0.0936279296875,0.73291015625,0.81982421875,0.43359375,0.454345703125,0.3637472242116928,0.05731201171875,0.387939453125,0.533203125,0.1317138671875,0.027313232421875,0.5462481528520584,0.055694580078125,0.56787109375,0.337646484375,0.0312042236328125,0.0695409011095762,0.1593017578125,0.078125,0.82373046875,0.90087890625,0.5546875,0.5380859375,0.5293205380439758,0.09674072265625,0.5029296875,0.66943359375,0.23681640625,0.034698486328125,0.7176815718412399,0.09814453125,0.69091796875,0.481689453125,0.043426513671875,0.1188363190740346,0.251708984375,0.10870361328125
4,Falcataria Moluccana,113.60704042118192,0.267439897963546,54.57410965803612,4.522452525269413,0.0008441105252144,0.9494405386611692,0.0289722225585833,127.87818662921968,0.298117461649763,52.69000597170109,4.328429644632414,0.0017399935322386,0.9465853230414736,0.0416299259057094,63.93014659536247,0.2437630467568098,48.3247931661425,4.485638665144334,0.0009001064175026,0.9406668263376644,0.0299178335865413,64.92080113098973,0.2204251436796321,61.16859592704337,5.037615288702671,0.0005338845744601,0.962767359918264,0.0230352624527689,88.21302033723002,0.2411663086086584,48.8970161322972,4.387697408946277,0.0006383052394259,0.9675206567864808,0.0251839348761783,0.8093813790251215,0.8810428787708685,0.4628633505917159,0.464943310051577,0.4852317480853147,0.0860315282971599,0.4849057478916816,0.6546276772919088,0.2412539620613104,0.0348920098221715,0.6476346103678239,0.0928698491445559,0.6486616966266906,0.4198649453995899,0.0472155750110203,0.1207144543175236,0.2076206675809213,0.1176411288367019,0.81298828125,0.88720703125,0.46875,0.466796875,0.4815540164709091,0.08331298828125,0.4833984375,0.66455078125,0.2264404296875,0.035064697265625,0.6522580981254578,0.09063720703125,0.65185546875,0.422119140625,0.046661376953125,0.1134733036160469,0.20263671875,0.11517333984375,0.77490234375,0.85205078125,0.4140625,0.43017578125,0.4143310934305191,0.0625,0.4365234375,0.5947265625,0.1708984375,0.032073974609375,0.5852415859699249,0.068359375,0.6044921875,0.35107421875,0.04071044921875,0.0918631833046674,0.1527099609375,0.09912109375,0.8486328125,0.91943359375,0.515625,0.50048828125,0.5554747730493546,0.1053466796875,0.53515625,0.7216796875,0.28857421875,0.03814697265625,0.7186241447925568,0.11383056640625,0.7001953125,0.489013671875,0.05340576171875,0.142575241625309,0.25439453125,0.135009765625
5,Spathodea Campanulatum,97.4989517744854,0.1068450672594967,297.6369404621714,11.958679593555528,0.000191980021739,0.8981568703193389,0.0138217841888619,109.65462187038118,0.1310936441207568,280.0728110544322,11.396546449935435,0.0007118815214316,0.8908422453142731,0.0265885390765116,62.07295982488979,0.0978265845778698,274.6754285433243,11.869257066766584,0.0001912874102609,0.8743559543054064,0.0137976557443023,57.88891711021968,0.1315260569322571,152.2389913514676,8.72874465275291,0.0002166778635816,0.9424881162476708,0.0146807604870035,83.48267054543074,0.1634509721251967,101.387882752639,6.8499517643672485,0.0003046143448947,0.9595963904400784,0.0174021855896251,0.7659904850174993,0.8372272543582909,0.4955893926279577,0.4963359865431193,0.4672256787710065,0.0615250583418494,0.4658819636563495,0.5035517219777149,0.0899142400623651,0.0313215899343563,0.6473162941487715,0.0723213012806578,0.6472466340713691,0.3452413689924476,0.0372267879614202,0.098429613070287,0.1718857169660421,0.0950359677298571,0.775390625,0.84814453125,0.5078125,0.50390625,0.4676973521709442,0.0587158203125,0.471435546875,0.50146484375,0.0819091796875,0.032012939453125,0.6590259075164795,0.07025146484375,0.65966796875,0.344482421875,0.037353515625,0.0936939120292663,0.163818359375,0.0955810546875,0.724609375,0.80078125,0.41796875,0.4609375,0.3650461435317993,0.046875,0.400390625,0.452880859375,0.06524658203125,0.0271759033203125,0.5601635575294495,0.053558349609375,0.58056640625,0.30078125,0.031005859375,0.0646612122654914,0.13623046875,0.07818603515625,0.81787109375,0.88623046875,0.5859375,0.5390625,0.5691066980361938,0.0733642578125,0.53271484375,0.55224609375,0.1053466796875,0.03564453125,0.7461063861846924,0.08819580078125,0.716796875,0.384521484375,0.04339599609375,0.125810444355011,0.1966552734375,0.11212158203125
7,Spathodea Campanulatum,67.21644756655245,0.1063979144536127,298.9162047946154,11.914552146942825,0.0001697063805928,0.8959421130027752,0.0129959432123865,80.34545472380175,0.1066026055126014,301.53904778643624,11.924457984855282,0.0001706539285218,0.8985233812299347,0.0130323418678178,42.19979506496863,0.1079597722881005,240.6674744485892,11.028490086387066,0.0002484229315741,0.8409144678034814,0.0157264280600906,36.293856717108525,0.2093275037593828,64.13893877871163,5.41370379569933,0.0005072773317158,0.95809854045001,0.0224594340763288,60.231722603464654,0.2152329451002344,73.14361197377092,5.406954629152531,0.0003967468477149,0.9720991591762308,0.0198587494643956,0.5513560744939814,0.6520262697994342,0.3572343026489867,0.3571349325647839,0.309326958818549,0.0880316134948381,0.305706841064321,0.6376374179865245,0.1997426745479941,0.0199442582888695,0.4964492984182836,0.0853429269328981,0.4927830475977271,0.5184408364466193,0.020050523916106,0.0550018173559213,0.293211510552912,0.0514200141636504,0.5498046875,0.65625,0.36328125,0.35986328125,0.3032215237617492,0.08306884765625,0.304443359375,0.634765625,0.1871337890625,0.0197296142578125,0.5058106780052185,0.08123779296875,0.494873046875,0.52294921875,0.0191802978515625,0.0490138791501522,0.2861328125,0.049530029296875,0.50048828125,0.6025390625,0.296875,0.328857421875,0.2408071905374527,0.066497802734375,0.258544921875,0.583984375,0.1431884765625,0.016754150390625,0.4243746101856231,0.06072998046875,0.433349609375,0.4482421875,0.0155563354492187,0.0364948045462369,0.2208251953125,0.03973388671875,0.6083984375,0.71044921875,0.42578125,0.39404296875,0.3773722201585769,0.106201171875,0.359375,0.693359375,0.236083984375,0.0234832763671875,0.5901369154453278,0.10443115234375,0.5693359375,0.58251953125,0.024139404296875,0.0670622363686561,0.357177734375,0.061431884765625
14,Spathodea Campanulatum,102.45250850168088,0.1128430181274651,231.66351543547347,10.745884521552831,0.0002684187073526,0.8715546155717531,0.0163396616641013,112.86215762076677,0.13130792100202,221.7479603413805,10.377384558917132,0.000639686245137,0.8593865117529013,0.0251923297050437,66.91204335704728,0.1103425270780149,215.98275247865035,10.542029560727345,0.0002780084685323,0.8536353842401301,0.0166322565439472,62.08663331794982,0.1152631848225575,171.50263788514985,9.51321240725849,0.0002559877887002,0.9056772236573593,0.0159575641497747,82.26518648894837,0.1496076528491763,110.98296956103512,7.378765857888871,0.0004016707194039,0.9275894186138044,0.0199856222465555,0.7969936990865046,0.8584042342893254,0.524008532873887,0.5262260995428593,0.5018752024454339,0.060700762984894,0.4994055097794783,0.4258973945691747,0.0583434295615917,0.04489251033204,0.641379674585423,0.0773832783731897,0.6398367226210763,0.2444406349454237,0.0680809088159635,0.1592391531062185,0.1140023446477654,0.1561390565754848,0.80078125,0.862060546875,0.53515625,0.5322265625,0.5081683993339539,0.0594482421875,0.501953125,0.428466796875,0.05572509765625,0.045257568359375,0.6559437811374664,0.07373046875,0.64404296875,0.2457275390625,0.06829833984375,0.1540185585618019,0.113037109375,0.156494140625,0.77099609375,0.83642578125,0.46484375,0.492919921875,0.4278457686305046,0.048797607421875,0.466064453125,0.38525390625,0.0467529296875,0.041717529296875,0.5841801315546036,0.058807373046875,0.60791015625,0.2169189453125,0.06060791015625,0.1179880201816558,0.0985107421875,0.1419677734375,0.82568359375,0.8857421875,0.59375,0.556640625,0.581919401884079,0.071533203125,0.53564453125,0.468505859375,0.0672607421875,0.047943115234375,0.7146064639091492,0.09466552734375,0.67724609375,0.27294921875,0.07476806640625,0.1946189068257808,0.129150390625,0.171142578125
27,Campnosperma Auriculatum,102.50414696814968,0.1034284627747505,332.2259739780761,12.630998190344831,0.0002212794860549,0.8285370440657833,0.0148367482508949,108.39584394925112,0.1137010745100974,321.50007346743223,12.350150472108766,0.0003420979266896,0.8187824080165242,0.0184277279403391,84.31151230194408,0.0938825626236305,345.43719063104413,13.07352204639466,0.0001757170184843,0.8399999579509954,0.0132232989928109,47.67455355858391,0.1519171289720029,148.09197481297002,8.24303431950985,0.0003902086773005,0.8783268633178801,0.0196971100313492,76.30762403555227,0.1539704491050848,151.94901454003792,8.197284537010997,0.000384340406075,0.8929652568947959,0.0195476708975649,0.798269165540399,0.8335698413665033,0.661316043814433,0.6641893319857409,0.3749552352656019,0.0770849312154098,0.374437606897211,0.4645586757645524,0.0707487755215045,0.0322389219784594,0.5885361285036702,0.0761546502558166,0.5897400818050142,0.3519521530211476,0.0365617853909163,0.077832407365937,0.2248632835008984,0.0745222539776239,0.8046875,0.84033203125,0.671875,0.66796875,0.3747067153453827,0.07513427734375,0.375244140625,0.466064453125,0.06597900390625,0.032379150390625,0.5983833074569702,0.07342529296875,0.59033203125,0.352783203125,0.03662109375,0.0739079937338829,0.222900390625,0.07525634765625,0.767578125,0.8056640625,0.58203125,0.63671875,0.3096677362918854,0.06329345703125,0.346923828125,0.426513671875,0.05401611328125,0.029632568359375,0.5251742899417877,0.061004638671875,0.5576171875,0.3193359375,0.0322265625,0.0567349046468734,0.198486328125,0.066650390625,0.830078125,0.8642578125,0.75390625,0.6953125,0.4377441108226776,0.08856201171875,0.4033203125,0.50146484375,0.08026123046875,0.03497314453125,0.6609849333763123,0.0885009765625,0.625,0.38720703125,0.0404205322265625,0.0947145037353038,0.2471923828125,0.0821533203125
31,Ficus Variegata,97.02313292394128,0.1017761467973582,355.16283712775675,13.055537499502526,0.0001950212370475,0.8873583459191201,0.0139304117204979,109.09823319747612,0.1202068657536974,338.4135217889147,12.587800460781752,0.0005816486131852,0.8777371871216162,0.0240346807930031,56.54131920887608,0.0909197772286233,316.88416452138466,12.803906452481366,0.0001598443157245,0.8737586337818942,0.0126114702575911,60.75751795186195,0.1211740812941793,164.21521586284666,9.277870917041596,0.0002124599984707,0.9330498882356904,0.0145352473451039,86.17838358706112,0.1615651406775642,92.6804462642672,6.676212501718343,0.0003771476812744,0.958002005461716,0.0193631023632764,0.7742554239889263,0.8517946463499038,0.4614524404188734,0.4620137640301516,0.5041505443064794,0.0589500187013834,0.5038340257507824,0.4711638631439576,0.0714536646483434,0.0343184888506371,0.6834463785652594,0.0815560288628994,0.6845607678592922,0.3088864860112241,0.0428097679641422,0.1171338129601206,0.1414375181019048,0.1140480543273426,0.77978515625,0.85791015625,0.46484375,0.46044921875,0.5127704739570618,0.05828857421875,0.50732421875,0.4736328125,0.06829833984375,0.0338134765625,0.701210081577301,0.08074951171875,0.6943359375,0.31005859375,0.04229736328125,0.1145411506295204,0.140380859375,0.11370849609375,0.7431640625,0.82568359375,0.37109375,0.4140625,0.417389303445816,0.049346923828125,0.4658203125,0.42919921875,0.05633544921875,0.03094482421875,0.6204331517219543,0.065673828125,0.65478515625,0.277587890625,0.03729248046875,0.0821205228567123,0.1248779296875,0.1014404296875,0.8125,0.88623046875,0.55859375,0.513671875,0.5977813005447388,0.06817626953125,0.5478515625,0.51416015625,0.08251953125,0.037872314453125,0.7625669240951538,0.09674072265625,0.7314453125,0.340087890625,0.048187255859375,0.1487029939889907,0.156494140625,0.1258544921875
32,Spathodea Campanulatum,99.4854935239796,0.1009418953651634,350.84339173367846,13.025720305514447,0.0001946423336737,0.8617897436554869,0.0139203613435191,109.17766753354348,0.1188393981585414,328.209070496067,12.486220483946608,0.0005182476401054,0.8511363559052896,0.0226786589379022,70.74038210538694,0.0896921862659272,354.1241393164167,13.420495921237883,0.0001593331545335,0.8551935337467218,0.0125951439156564,49.39645659561572,0.1432437156468651,152.5873618557963,8.473391474627386,0.0002862919683955,0.9179862108517448,0.0168757225124101,74.30923569309533,0.160523754971935,122.32847413179816,7.375533457256408,0.0003065352597695,0.9428421821205292,0.0174605794874533,0.7822786833129518,0.8383125207632487,0.5688576929699088,0.5692503005957373,0.3938222557673547,0.0638369905393165,0.3929652543932551,0.4967038543809673,0.0849599476960427,0.0278853400073381,0.5743433152586421,0.0650961489402471,0.5746942108636445,0.3586172193835435,0.0346228067438893,0.0795357875210598,0.2017892026145644,0.0761754864371608,0.79052734375,0.845703125,0.58203125,0.5751953125,0.3877192735671997,0.0606689453125,0.395263671875,0.49462890625,0.07696533203125,0.02801513671875,0.5786187946796417,0.06243896484375,0.5791015625,0.361572265625,0.032440185546875,0.0750022120773792,0.195068359375,0.076171875,0.7470703125,0.8056640625,0.48046875,0.53125,0.3027883768081665,0.049591064453125,0.352294921875,0.458984375,0.06573486328125,0.025360107421875,0.4878904297947883,0.049163818359375,0.5283203125,0.31982421875,0.0277252197265625,0.0534321162849664,0.1695556640625,0.06689453125,0.826171875,0.87890625,0.66796875,0.60986328125,0.4830007404088974,0.0745849609375,0.437744140625,0.53125,0.0914306640625,0.0307769775390625,0.6693543493747711,0.07891845703125,0.62548828125,0.400390625,0.038330078125,0.1018687207251787,0.2255859375,0.085693359375
