,importance
r_glcm_mean,0.2051578004619371
r_mean_contrast,0.1862827182556346
r_mean_homogeneity,0.16064710038513438
r_mean_correlation,0.15709127703812747
r_mean_dissimilarity,0.15617618919414714
r_mean_ASM,0.13464491466501943
