,importance
g_mean_contrast,0.18760857377672913
g_glcm_mean,0.18649656082621952
g_mean_homogeneity,0.17398081883551608
g_mean_correlation,0.16863880392800265
g_mean_dissimilarity,0.1590324056948135
g_mean_ASM,0.12424283693871903
