,importance
RE_glcm_mean,0.18670456548271847
RE_mean_homogeneity,0.18461940082727885
RE_mean_contrast,0.17949729330674155
RE_mean_ASM,0.1525156576307806
RE_mean_dissimilarity,0.15033256627831043
RE_mean_correlation,0.14633051647417003
