,importance
RedEdge_HOMOGENEITY_75th,0.11844339288041164
r_mean_dissimilarity,0.10844104291928632
g_mean_dissimilarity,0.10462425262271456
b_mean_correlation,0.09898929499902956
r_glcm_mean,0.09606393883097523
Green_HOMOGENEITY_median,0.08982371151015829
b_glcm_mean,0.08811371578765312
g_glcm_mean,0.08551134531142149
r_mean_contrast,0.08475119871774957
b_mean_homogeneity,0.06610546760831788
RE_glcm_mean,0.059132638812282375
